category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Draba lemmonii var. lemmonii,Safe,Bryce National Park,111
Vascular Plant,Draba lonchocarpa var. lonchocarpa,Safe,Bryce National Park,88
Vascular Plant,Draba nemorosa,Safe,Bryce National Park,111
Vascular Plant,Draba oligosperma,Safe,Bryce National Park,167
Vascular Plant,Draba paysonii var. paysonii,Safe,Bryce National Park,99
Vascular Plant,Draba paysonii var. treleasii,Safe,Bryce National Park,102
Vascular Plant,Draba praealta,Safe,Bryce National Park,97
Vascular Plant,Draba ramosissima,Safe,Bryce National Park,99
Vascular Plant,Draba reptans,Safe,Bryce National Park,97
Vascular Plant,Draba ventosa,Safe,Bryce National Park,128
Vascular Plant,Draba verna,Safe,Bryce National Park,84
Vascular Plant,Draba verna,Safe,Bryce National Park,119
Vascular Plant,Dracocephalum parviflorum,Safe,Bryce National Park,80
Vascular Plant,Dracocephalum thymiflorum,Safe,Bryce National Park,117
Vascular Plant,Draperia systyla,Safe,Bryce National Park,79
Vascular Plant,Drosera anglica,Safe,Bryce National Park,102
Vascular Plant,Drosera rotundifolia,Safe,Bryce National Park,112
Vascular Plant,Drosera rotundifolia,Safe,Bryce National Park,98
Nonvascular Plant,Drummondia prorepens,Safe,Bryce National Park,71
Bird,Dryocopus pileatus,Species of Concern,Bryce National Park,74
Vascular Plant,Dryopteris arguta,Safe,Bryce National Park,79
Vascular Plant,Dryopteris campyloptera,Safe,Bryce National Park,121
Vascular Plant,Dryopteris celsa,Safe,Bryce National Park,61
Vascular Plant,Dryopteris cristata,Safe,Bryce National Park,105
Vascular Plant,Dryopteris expansa,Safe,Bryce National Park,76
Vascular Plant,Dryopteris filix-mas,Safe,Bryce National Park,80
Vascular Plant,Dryopteris goldiana,Safe,Bryce National Park,79
Vascular Plant,Dryopteris intermedia,Safe,Bryce National Park,104
Vascular Plant,Dryopteris marginalis,Safe,Bryce National Park,111
Vascular Plant,Dryopteris X separabilis,Safe,Bryce National Park,96
Vascular Plant,Duchesnea indica,Safe,Bryce National Park,116
Vascular Plant,Dudleya cymosa ssp. cymosa,Safe,Bryce National Park,109
Vascular Plant,Dulichium arundinaceum,Safe,Bryce National Park,110
Vascular Plant,Dulichium arundinaceum,Safe,Bryce National Park,108
Bird,Dumetella carolinensis,Safe,Bryce National Park,99
Bird,Dumetella carolinensis,Safe,Bryce National Park,113
Vascular Plant,Echinochloa colona,Safe,Bryce National Park,102
Vascular Plant,Echinochloa crus-galli,Safe,Bryce National Park,112
Vascular Plant,Echinochloa crus-galli,Safe,Bryce National Park,116
Vascular Plant,Echinochloa muricata var. muricata,Safe,Bryce National Park,143
Vascular Plant,Echium vulgare,Safe,Bryce National Park,128
Vascular Plant,Eclipta prostrata,Safe,Bryce National Park,147
Bird,Ectopistes migratorius,Safe,Bryce National Park,114
Bird,Egretta caerulea,Safe,Bryce National Park,78
Bird,Egretta thula,Safe,Bryce National Park,122
Bird,Egretta tricolor,Safe,Bryce National Park,107
Vascular Plant,Elaeagnus angustifolia,Safe,Bryce National Park,125
Vascular Plant,Elaeagnus commutata,Safe,Bryce National Park,95
Vascular Plant,Elaeagnus umbellata,Safe,Bryce National Park,102
Bird,Elanoides forficatus,Species of Concern,Bryce National Park,94
Bird,Elanus leucurus,Species of Concern,Bryce National Park,71
Reptile,Elaphe guttata guttata,Safe,Bryce National Park,112
Reptile,Elaphe obsoleta obsoleta,Safe,Bryce National Park,102
Vascular Plant,Elatine rubella,Safe,Bryce National Park,63
Vascular Plant,Eleocharis,Safe,Bryce National Park,105
Vascular Plant,Eleocharis acicularis,Safe,Bryce National Park,100
Vascular Plant,Eleocharis acicularis,Safe,Bryce National Park,97
Vascular Plant,Eleocharis acicularis var. acicularis,Safe,Bryce National Park,46
Vascular Plant,Eleocharis bolanderi,Safe,Bryce National Park,90
Vascular Plant,Eleocharis decumbens,Safe,Bryce National Park,92
Vascular Plant,Eleocharis flavescens var. thermalis,Safe,Bryce National Park,126
Vascular Plant,Eleocharis macrostachya,Safe,Bryce National Park,70
Vascular Plant,Eleocharis microcarpa,Safe,Bryce National Park,103
Vascular Plant,Eleocharis obtusa,Safe,Bryce National Park,72
Vascular Plant,Eleocharis palustris,Safe,Bryce National Park,64
Vascular Plant,Eleocharis palustris,Safe,Bryce National Park,119
Vascular Plant,Eleocharis parishii,Safe,Bryce National Park,87
Vascular Plant,Eleocharis quadrangulata,Safe,Bryce National Park,108
Vascular Plant,Eleocharis quinqueflora,Safe,Bryce National Park,106
Vascular Plant,Eleocharis rostellata,Safe,Bryce National Park,116
Vascular Plant,Eleocharis tenuis var. verrucosa,Safe,Bryce National Park,108
Vascular Plant,Eleocharis tuberculosa,Safe,Bryce National Park,60
Vascular Plant,Elephantopus carolinianus,Safe,Bryce National Park,59
Vascular Plant,Elephantopus tomentosus,Safe,Bryce National Park,96
Vascular Plant,Eleusine indica,Safe,Bryce National Park,117
Reptile,Elgaria coerulea palmeri,Safe,Bryce National Park,115
Reptile,Elgaria multicarinata webbii,Safe,Bryce National Park,72
Vascular Plant,Ellisia nyctelea,Safe,Bryce National Park,94
Vascular Plant,Elodea canadensis,Safe,Bryce National Park,93
Vascular Plant,Elodea nuttallii,Safe,Bryce National Park,120
Vascular Plant,Elodea nuttallii,Safe,Bryce National Park,93
Vascular Plant,Elsholtzia ciliata,Safe,Bryce National Park,106
Vascular Plant,Elymus canadensis var. canadensis,Safe,Bryce National Park,106
Vascular Plant,Elymus elymoides ssp. californicus,Safe,Bryce National Park,93
Vascular Plant,Elymus elymoides ssp. elymoides,Safe,Bryce National Park,103
Vascular Plant,Elymus glaucus,Safe,Bryce National Park,116
Vascular Plant,Elymus glaucus ssp. glaucus,Safe,Bryce National Park,70
Vascular Plant,Elymus glaucus ssp. jepsonii,Safe,Bryce National Park,101
Vascular Plant,Elymus hystrix var. hystrix,Safe,Bryce National Park,106
Vascular Plant,Elymus multisetus,Safe,Bryce National Park,114
Vascular Plant,Elymus repens,Safe,Bryce National Park,127
Vascular Plant,Elymus riparius,Safe,Bryce National Park,100
Vascular Plant,Elymus scribneri,Safe,Bryce National Park,102
Vascular Plant,Elymus sierrae,Safe,Bryce National Park,96
Vascular Plant,Elymus stebbinsii,Safe,Bryce National Park,130
Vascular Plant,Elymus trachycaulus ssp. subsecundus,Safe,Bryce National Park,129
Vascular Plant,Elymus trachycaulus ssp. trachycaulus,Safe,Bryce National Park,85
Vascular Plant,Elymus trachycaulus var. trachycaulus,Safe,Bryce National Park,135
Vascular Plant,Elymus villosus,Safe,Bryce National Park,100
Vascular Plant,Elymus virginicus var. virginicus,Safe,Bryce National Park,95
Vascular Plant,Elytrigia repens var. repens,Safe,Bryce National Park,107
Bird,Empidonax alnorum,Safe,Bryce National Park,85
Bird,Empidonax difficilis,Safe,Bryce National Park,98
Bird,Empidonax flaviventris,Safe,Bryce National Park,89
Bird,Empidonax hammondii,Safe,Bryce National Park,111
Bird,Empidonax minimus,Safe,Bryce National Park,97
Bird,Empidonax oberholseri,Safe,Bryce National Park,79
Bird,Empidonax occidentalis,Safe,Bryce National Park,128
Bird,Empidonax traillii,Species of Concern,Bryce National Park,109
Bird,Empidonax virescens,Safe,Bryce National Park,96
Bird,Empidonax wrightii,Safe,Bryce National Park,116
Bird,Empidonax wrightii,Safe,Bryce National Park,92
Amphibian,Ensatina eschscholtzii platensis,Safe,Bryce National Park,89
Amphibian,Ensatina eschscholtzii xanthoptica,Safe,Bryce National Park,92
Nonvascular Plant,Entodon brevisetus,Safe,Bryce National Park,119
Nonvascular Plant,Entodon cladorrhizans,Safe,Bryce National Park,90
Nonvascular Plant,Entodon concinnus,Safe,Bryce National Park,86
Nonvascular Plant,Entodon macropodus,Safe,Bryce National Park,94
Nonvascular Plant,Entodon seductrix,Safe,Bryce National Park,91
Nonvascular Plant,Entodon sullivantii,Safe,Bryce National Park,85
Nonvascular Plant,Ephemerum spinulosum,Safe,Bryce National Park,103
Vascular Plant,Epifagus virginiana,Safe,Bryce National Park,80
Vascular Plant,Epigaea repens,Safe,Bryce National Park,98
Vascular Plant,Epilobium anagallidifolium,Safe,Bryce National Park,94
Vascular Plant,Epilobium angustifolium ssp. circumvagum,Safe,Bryce National Park,122
Vascular Plant,Epilobium brachycarpum,Safe,Bryce National Park,127
Vascular Plant,Epilobium canum ssp. garrettii,Safe,Bryce National Park,114
Vascular Plant,Epilobium canum ssp. latifolium,Safe,Bryce National Park,90
Vascular Plant,Epilobium ciliatum,Safe,Bryce National Park,79
Vascular Plant,Epilobium ciliatum ssp. ciliatum,Safe,Bryce National Park,89
Vascular Plant,Epilobium ciliatum ssp. ciliatum,Safe,Bryce National Park,110
Vascular Plant,Epilobium ciliatum ssp. glandulosum,Safe,Bryce National Park,87
Vascular Plant,Epilobium clavatum,Safe,Bryce National Park,85
Vascular Plant,Epilobium coloratum,Safe,Bryce National Park,89
Vascular Plant,Epilobium densiflorum,Safe,Bryce National Park,116
Vascular Plant,Epilobium foliosum,Safe,Bryce National Park,104
Vascular Plant,Epilobium glaberrimum ssp. fastigiatum,Safe,Bryce National Park,74
Vascular Plant,Epilobium glaberrimum ssp. glaberrimum,Safe,Bryce National Park,103
Vascular Plant,Epilobium halleanum,Safe,Bryce National Park,79
Vascular Plant,Epilobium hornemannii ssp. hornemannii,Safe,Bryce National Park,88
Vascular Plant,Epilobium howellii,Safe,Bryce National Park,85
Vascular Plant,Epilobium lactiflorum,Safe,Bryce National Park,88
Vascular Plant,Epilobium latifolium,Safe,Bryce National Park,101
Vascular Plant,Epilobium minutum,Safe,Bryce National Park,118
Vascular Plant,Epilobium obcordatum,Safe,Bryce National Park,137
Vascular Plant,Epilobium oreganum,Species of Concern,Bryce National Park,60
Vascular Plant,Epilobium oregonense,Safe,Bryce National Park,101
Vascular Plant,Epilobium saximontanum,Safe,Bryce National Park,93
Vascular Plant,Epilobium suffruticosum,Safe,Bryce National Park,99
Vascular Plant,Epilobium torreyi,Safe,Bryce National Park,108
Vascular Plant,Epipactis gigantea,Safe,Bryce National Park,71
Vascular Plant,Epipactis helleborine,Safe,Bryce National Park,83
Vascular Plant,Epipactis helleborine,Safe,Bryce National Park,101
Mammal,Eptesicus fuscus,Species of Concern,Bryce National Park,112
Mammal,Eptesicus fuscus,Species of Concern,Bryce National Park,72
Vascular Plant,Equisetum arvense,Safe,Bryce National Park,122
Vascular Plant,Equisetum arvense,Safe,Bryce National Park,86
Vascular Plant,Equisetum fluviatile,Safe,Bryce National Park,88
Vascular Plant,Equisetum hyemale ssp. affine,Safe,Bryce National Park,127
Vascular Plant,Equisetum hyemale var. affine,Safe,Bryce National Park,74
Vascular Plant,Equisetum hyemale var. affine,Safe,Bryce National Park,65
Vascular Plant,Equisetum laevigatum,Safe,Bryce National Park,111
Vascular Plant,Equisetum scirpoides,Safe,Bryce National Park,88
Vascular Plant,Equisetum variegatum,Safe,Bryce National Park,141
Mammal,Equus caballus,Safe,Bryce National Park,75
Vascular Plant,Eragrostis capillaris,Safe,Bryce National Park,113
Vascular Plant,Eragrostis cilianensis,Safe,Bryce National Park,86
Vascular Plant,Eragrostis cilianensis,Safe,Bryce National Park,111
Vascular Plant,Eragrostis curvula,Safe,Bryce National Park,142
Vascular Plant,Eragrostis frankii,Safe,Bryce National Park,107
Vascular Plant,Eragrostis hirsuta,Safe,Bryce National Park,101
Vascular Plant,Eragrostis hypnoides,Safe,Bryce National Park,117
Vascular Plant,Eragrostis mexicana ssp. virescens,Safe,Bryce National Park,90
Vascular Plant,Eragrostis pilosa,Safe,Bryce National Park,92
Vascular Plant,Eragrostis pilosa var. pilosa,Safe,Bryce National Park,92
Vascular Plant,Eragrostis spectabilis,Safe,Bryce National Park,117
Vascular Plant,Erechtites hieracifolia,Safe,Bryce National Park,104
Vascular Plant,Erechtites hieraciifolia,Safe,Bryce National Park,109
Vascular Plant,Erechtites hieraciifolia var. hieraciifolia,Safe,Bryce National Park,87
Vascular Plant,Eremocarpus setigerus,Safe,Bryce National Park,99
Bird,Eremophila alpestris,Safe,Bryce National Park,114
Mammal,Erethizon dorsatum,Safe,Bryce National Park,126
Mammal,Erethizon dorsatum,Safe,Bryce National Park,84
Vascular Plant,Eriastrum sparsiflorum,Safe,Bryce National Park,62
Vascular Plant,Ericameria arborescens,Safe,Bryce National Park,73
Vascular Plant,Ericameria bloomeri,Safe,Bryce National Park,172
Vascular Plant,Ericameria cuneata var. cuneata,Safe,Bryce National Park,100
Vascular Plant,Ericameria discoidea,Safe,Bryce National Park,105
Vascular Plant,Ericameria discoidea var. linearis,Safe,Bryce National Park,90
Vascular Plant,Ericameria nauseosa var. nauseosa,Safe,Bryce National Park,118
Vascular Plant,Ericameria nauseosa var. oreophila,Safe,Bryce National Park,109
Vascular Plant,Ericameria suffruticosa,Safe,Bryce National Park,127
Vascular Plant,Erigenia bulbosa,Safe,Bryce National Park,124
Vascular Plant,Erigeron,Safe,Bryce National Park,140
Vascular Plant,Erigeron acris var. kamtschaticus,Safe,Bryce National Park,97
Vascular Plant,Erigeron algidus,Safe,Bryce National Park,91
Vascular Plant,Erigeron annuus,Safe,Bryce National Park,91
Vascular Plant,Erigeron annuus,Safe,Bryce National Park,117
Vascular Plant,Erigeron barbellulatus,Safe,Bryce National Park,83
Vascular Plant,Erigeron breweri var. breweri,Safe,Bryce National Park,73
Vascular Plant,Erigeron caespitosus,Safe,Bryce National Park,93
Vascular Plant,Erigeron clokeyi,Safe,Bryce National Park,127
Vascular Plant,Erigeron compactus,Safe,Bryce National Park,97
Vascular Plant,Erigeron compositus,Safe,Bryce National Park,140
Vascular Plant,Erigeron corymbosus,Safe,Bryce National Park,97
Vascular Plant,Erigeron coulteri,Safe,Bryce National Park,121
Vascular Plant,Erigeron divergens,Safe,Bryce National Park,107
Vascular Plant,Erigeron eatonii var. eatonii,Safe,Bryce National Park,67
Vascular Plant,Erigeron eatonii var. sonnei,Safe,Bryce National Park,88
Vascular Plant,Erigeron elmeri,Safe,Bryce National Park,130
Vascular Plant,Erigeron foliosus var. hartwegii,Safe,Bryce National Park,53
Vascular Plant,Erigeron formosissimus var. viscidus,Safe,Bryce National Park,109
Vascular Plant,Erigeron glabellus var. glabellus,Safe,Bryce National Park,131
Vascular Plant,Erigeron gracilis,Safe,Bryce National Park,118
Vascular Plant,Erigeron inornatus var. inornatus,Safe,Bryce National Park,83
Vascular Plant,Erigeron linearis,Safe,Bryce National Park,85
Vascular Plant,Erigeron lonchophyllus,Safe,Bryce National Park,82
Vascular Plant,Erigeron ochroleucus var. ochroleucus,Safe,Bryce National Park,103
Vascular Plant,Erigeron ochroleucus var. scribneri,Safe,Bryce National Park,110
Vascular Plant,Erigeron peregrinus,Safe,Bryce National Park,73
Vascular Plant,Erigeron peregrinus var. callianthemus,Safe,Bryce National Park,122
Vascular Plant,Erigeron peregrinus var. hirsutus,Safe,Bryce National Park,53
Vascular Plant,Erigeron philadelphicus,Safe,Bryce National Park,115
Vascular Plant,Erigeron pulchellus,Safe,Bryce National Park,128
Vascular Plant,Erigeron pumilus var. gracilior,Safe,Bryce National Park,101
Vascular Plant,Erigeron pygmaeus,Safe,Bryce National Park,115
Vascular Plant,Erigeron rydbergii,Safe,Bryce National Park,138
Vascular Plant,Erigeron simplex,Safe,Bryce National Park,70
Vascular Plant,Erigeron speciosus,Safe,Bryce National Park,107
Vascular Plant,Erigeron strigosus,Safe,Bryce National Park,92
Vascular Plant,Erigeron strigosus,Safe,Bryce National Park,71
Vascular Plant,Erigeron tener,Safe,Bryce National Park,90
Vascular Plant,Erigeron tweedyi,Safe,Bryce National Park,104
Vascular Plant,Erigeron ursinus,Safe,Bryce National Park,126
Vascular Plant,Erigeron vagus,Safe,Bryce National Park,84
Fish,Erimonax monachus,Threatened,Bryce National Park,46
Vascular Plant,Eriodictyon californicum,Safe,Bryce National Park,95
Vascular Plant,Eriogonum caespitosum,Safe,Bryce National Park,77
Vascular Plant,Eriogonum cernuum var. cernuum,Safe,Bryce National Park,108
Vascular Plant,Eriogonum flavum var. flavum,Safe,Bryce National Park,89
Vascular Plant,Eriogonum flavum var. piperi,Safe,Bryce National Park,90
Vascular Plant,Eriogonum heracleoides var. heracleoides,Safe,Bryce National Park,119
Vascular Plant,Eriogonum hirtiflorum,Safe,Bryce National Park,81
Vascular Plant,Eriogonum incanum,Safe,Bryce National Park,120
Vascular Plant,Eriogonum lobbii var. lobbii,Safe,Bryce National Park,85
Vascular Plant,Eriogonum marifolium,Safe,Bryce National Park,96
Vascular Plant,Eriogonum nudum,Safe,Bryce National Park,90
Vascular Plant,Eriogonum nudum var. deductum,Safe,Bryce National Park,88
Vascular Plant,Eriogonum nudum var. nudum,Safe,Bryce National Park,122
Vascular Plant,Eriogonum nudum var. scapigerum,Safe,Bryce National Park,77
Vascular Plant,Eriogonum ovalifolium var. nivale,Safe,Bryce National Park,149
Vascular Plant,Eriogonum ovalifolium var. purpureum,Safe,Bryce National Park,114
Vascular Plant,Eriogonum prattenianum var. avium,Safe,Bryce National Park,56
Vascular Plant,Eriogonum prattenianum var. prattenianum,Safe,Bryce National Park,97
Vascular Plant,Eriogonum rosense,Safe,Bryce National Park,107
Vascular Plant,Eriogonum roseum,Safe,Bryce National Park,78
Vascular Plant,Eriogonum spergulinum var. reddingianum,Safe,Bryce National Park,104
