category,scientific_name,conservation_status,park_name,observations
Vascular Plant,Diphylleia cymosa,Safe,Yosemite National Park,185
Nonvascular Plant,Diphyscium cumberlandianum,Safe,Yosemite National Park,123
Nonvascular Plant,Diphyscium foliosum,Safe,Yosemite National Park,152
Vascular Plant,Diplazium pycnocarpon,Safe,Yosemite National Park,133
Vascular Plant,Dipsacus fullonum,Safe,Yosemite National Park,154
Vascular Plant,Dipsacus fullonum,Safe,Yosemite National Park,167
Vascular Plant,Dirca palustris,Safe,Yosemite National Park,154
Vascular Plant,Disporum hookeri,Safe,Yosemite National Park,139
Vascular Plant,Distichlis spicata,Safe,Yosemite National Park,147
Nonvascular Plant,Ditrichum lineare,Safe,Yosemite National Park,163
Nonvascular Plant,Ditrichum pallidum,Safe,Yosemite National Park,130
Nonvascular Plant,Ditrichum pusillum,Safe,Yosemite National Park,160
Nonvascular Plant,Ditrichum rhynchostegium,Safe,Yosemite National Park,153
Vascular Plant,Dodecatheon alpinum,Safe,Yosemite National Park,159
Vascular Plant,Dodecatheon conjugens,Safe,Yosemite National Park,152
Vascular Plant,Dodecatheon hendersonii,Safe,Yosemite National Park,161
Vascular Plant,Dodecatheon jeffreyi,Safe,Yosemite National Park,128
Vascular Plant,Dodecatheon meadia,Safe,Yosemite National Park,185
Vascular Plant,Dodecatheon pulchellum var. pulchellum,Safe,Yosemite National Park,160
Vascular Plant,Dodecatheon subalpinum,Safe,Yosemite National Park,149
Vascular Plant,Doellingeria infirma,Safe,Yosemite National Park,166
Vascular Plant,Doellingeria umbellata var. umbellata,Safe,Yosemite National Park,159
Bird,Dolichonyx oryzivorus,Safe,Yosemite National Park,127
Fish,Dorosoma cepedianum,Safe,Yosemite National Park,116
Vascular Plant,Douglasia montana,Safe,Yosemite National Park,117
Vascular Plant,Downingia montana,Safe,Yosemite National Park,141
Vascular Plant,Draba albertina,Safe,Yosemite National Park,191
Vascular Plant,Draba aurea,Safe,Yosemite National Park,157
Vascular Plant,Draba borealis,Safe,Yosemite National Park,131
Vascular Plant,Draba brachycarpa,Safe,Yosemite National Park,112
Vascular Plant,Draba breweri,Safe,Yosemite National Park,109
Vascular Plant,Draba crassa,Safe,Yosemite National Park,115
Vascular Plant,Draba crassifolia,Safe,Yosemite National Park,119
Vascular Plant,Draba densifolia,Safe,Yosemite National Park,161
Vascular Plant,Draba globosa,Safe,Yosemite National Park,199
Vascular Plant,Draba incerta,Safe,Yosemite National Park,105
Vascular Plant,Draba lemmonii var. lemmonii,Safe,Yosemite National Park,168
Vascular Plant,Draba lonchocarpa var. lonchocarpa,Safe,Yosemite National Park,180
Vascular Plant,Draba nemorosa,Safe,Yosemite National Park,174
Vascular Plant,Draba oligosperma,Safe,Yosemite National Park,149
Vascular Plant,Draba paysonii var. paysonii,Safe,Yosemite National Park,175
Vascular Plant,Draba paysonii var. treleasii,Safe,Yosemite National Park,117
Vascular Plant,Draba praealta,Safe,Yosemite National Park,101
Vascular Plant,Draba ramosissima,Safe,Yosemite National Park,168
Vascular Plant,Draba reptans,Safe,Yosemite National Park,124
Vascular Plant,Draba ventosa,Safe,Yosemite National Park,137
Vascular Plant,Draba verna,Safe,Yosemite National Park,138
Vascular Plant,Draba verna,Safe,Yosemite National Park,143
Vascular Plant,Dracocephalum parviflorum,Safe,Yosemite National Park,116
Vascular Plant,Dracocephalum thymiflorum,Safe,Yosemite National Park,110
Vascular Plant,Draperia systyla,Safe,Yosemite National Park,138
Vascular Plant,Drosera anglica,Safe,Yosemite National Park,134
Vascular Plant,Drosera rotundifolia,Safe,Yosemite National Park,108
Vascular Plant,Drosera rotundifolia,Safe,Yosemite National Park,147
Nonvascular Plant,Drummondia prorepens,Safe,Yosemite National Park,183
Bird,Dryocopus pileatus,Species of Concern,Yosemite National Park,111
Vascular Plant,Dryopteris arguta,Safe,Yosemite National Park,173
Vascular Plant,Dryopteris campyloptera,Safe,Yosemite National Park,182
Vascular Plant,Dryopteris celsa,Safe,Yosemite National Park,161
Vascular Plant,Dryopteris cristata,Safe,Yosemite National Park,156
Vascular Plant,Dryopteris expansa,Safe,Yosemite National Park,136
Vascular Plant,Dryopteris filix-mas,Safe,Yosemite National Park,155
Vascular Plant,Dryopteris goldiana,Safe,Yosemite National Park,148
Vascular Plant,Dryopteris intermedia,Safe,Yosemite National Park,147
Vascular Plant,Dryopteris marginalis,Safe,Yosemite National Park,146
Vascular Plant,Dryopteris X separabilis,Safe,Yosemite National Park,186
Vascular Plant,Duchesnea indica,Safe,Yosemite National Park,168
Vascular Plant,Dudleya cymosa ssp. cymosa,Safe,Yosemite National Park,115
Vascular Plant,Dulichium arundinaceum,Safe,Yosemite National Park,160
Vascular Plant,Dulichium arundinaceum,Safe,Yosemite National Park,158
Bird,Dumetella carolinensis,Safe,Yosemite National Park,169
Bird,Dumetella carolinensis,Safe,Yosemite National Park,115
Vascular Plant,Echinochloa colona,Safe,Yosemite National Park,156
Vascular Plant,Echinochloa crus-galli,Safe,Yosemite National Park,159
Vascular Plant,Echinochloa crus-galli,Safe,Yosemite National Park,172
Vascular Plant,Echinochloa muricata var. muricata,Safe,Yosemite National Park,162
Vascular Plant,Echium vulgare,Safe,Yosemite National Park,128
Vascular Plant,Eclipta prostrata,Safe,Yosemite National Park,142
Bird,Ectopistes migratorius,Safe,Yosemite National Park,177
Bird,Egretta caerulea,Safe,Yosemite National Park,146
Bird,Egretta thula,Safe,Yosemite National Park,168
Bird,Egretta tricolor,Safe,Yosemite National Park,151
Vascular Plant,Elaeagnus angustifolia,Safe,Yosemite National Park,157
Vascular Plant,Elaeagnus commutata,Safe,Yosemite National Park,112
Vascular Plant,Elaeagnus umbellata,Safe,Yosemite National Park,176
Bird,Elanoides forficatus,Species of Concern,Yosemite National Park,119
Bird,Elanus leucurus,Species of Concern,Yosemite National Park,136
Reptile,Elaphe guttata guttata,Safe,Yosemite National Park,167
Reptile,Elaphe obsoleta obsoleta,Safe,Yosemite National Park,142
Vascular Plant,Elatine rubella,Safe,Yosemite National Park,136
Vascular Plant,Eleocharis,Safe,Yosemite National Park,191
Vascular Plant,Eleocharis acicularis,Safe,Yosemite National Park,187
Vascular Plant,Eleocharis acicularis,Safe,Yosemite National Park,170
Vascular Plant,Eleocharis acicularis var. acicularis,Safe,Yosemite National Park,134
Vascular Plant,Eleocharis bolanderi,Safe,Yosemite National Park,146
Vascular Plant,Eleocharis decumbens,Safe,Yosemite National Park,148
Vascular Plant,Eleocharis flavescens var. thermalis,Safe,Yosemite National Park,156
Vascular Plant,Eleocharis macrostachya,Safe,Yosemite National Park,180
Vascular Plant,Eleocharis microcarpa,Safe,Yosemite National Park,184
Vascular Plant,Eleocharis obtusa,Safe,Yosemite National Park,165
Vascular Plant,Eleocharis palustris,Safe,Yosemite National Park,124
Vascular Plant,Eleocharis palustris,Safe,Yosemite National Park,175
Vascular Plant,Eleocharis parishii,Safe,Yosemite National Park,183
Vascular Plant,Eleocharis quadrangulata,Safe,Yosemite National Park,169
Vascular Plant,Eleocharis quinqueflora,Safe,Yosemite National Park,142
Vascular Plant,Eleocharis rostellata,Safe,Yosemite National Park,150
Vascular Plant,Eleocharis tenuis var. verrucosa,Safe,Yosemite National Park,143
Vascular Plant,Eleocharis tuberculosa,Safe,Yosemite National Park,145
Vascular Plant,Elephantopus carolinianus,Safe,Yosemite National Park,160
Vascular Plant,Elephantopus tomentosus,Safe,Yosemite National Park,131
Vascular Plant,Eleusine indica,Safe,Yosemite National Park,146
Reptile,Elgaria coerulea palmeri,Safe,Yosemite National Park,122
Reptile,Elgaria multicarinata webbii,Safe,Yosemite National Park,157
Vascular Plant,Ellisia nyctelea,Safe,Yosemite National Park,145
Vascular Plant,Elodea canadensis,Safe,Yosemite National Park,182
Vascular Plant,Elodea nuttallii,Safe,Yosemite National Park,158
Vascular Plant,Elodea nuttallii,Safe,Yosemite National Park,171
Vascular Plant,Elsholtzia ciliata,Safe,Yosemite National Park,167
Vascular Plant,Elymus canadensis var. canadensis,Safe,Yosemite National Park,161
Vascular Plant,Elymus elymoides ssp. californicus,Safe,Yosemite National Park,126
Vascular Plant,Elymus elymoides ssp. elymoides,Safe,Yosemite National Park,156
Vascular Plant,Elymus glaucus,Safe,Yosemite National Park,149
Vascular Plant,Elymus glaucus ssp. glaucus,Safe,Yosemite National Park,178
Vascular Plant,Elymus glaucus ssp. jepsonii,Safe,Yosemite National Park,161
Vascular Plant,Elymus hystrix var. hystrix,Safe,Yosemite National Park,166
Vascular Plant,Elymus multisetus,Safe,Yosemite National Park,137
Vascular Plant,Elymus repens,Safe,Yosemite National Park,128
Vascular Plant,Elymus riparius,Safe,Yosemite National Park,158
Vascular Plant,Elymus scribneri,Safe,Yosemite National Park,138
Vascular Plant,Elymus sierrae,Safe,Yosemite National Park,145
Vascular Plant,Elymus stebbinsii,Safe,Yosemite National Park,148
Vascular Plant,Elymus trachycaulus ssp. subsecundus,Safe,Yosemite National Park,146
Vascular Plant,Elymus trachycaulus ssp. trachycaulus,Safe,Yosemite National Park,151
Vascular Plant,Elymus trachycaulus var. trachycaulus,Safe,Yosemite National Park,149
Vascular Plant,Elymus villosus,Safe,Yosemite National Park,123
Vascular Plant,Elymus virginicus var. virginicus,Safe,Yosemite National Park,112
Vascular Plant,Elytrigia repens var. repens,Safe,Yosemite National Park,143
Bird,Empidonax alnorum,Safe,Yosemite National Park,143
Bird,Empidonax difficilis,Safe,Yosemite National Park,160
Bird,Empidonax flaviventris,Safe,Yosemite National Park,182
Bird,Empidonax hammondii,Safe,Yosemite National Park,153
Bird,Empidonax minimus,Safe,Yosemite National Park,120
Bird,Empidonax oberholseri,Safe,Yosemite National Park,133
Bird,Empidonax occidentalis,Safe,Yosemite National Park,135
Bird,Empidonax traillii,Species of Concern,Yosemite National Park,121
Bird,Empidonax virescens,Safe,Yosemite National Park,136
Bird,Empidonax wrightii,Safe,Yosemite National Park,139
Bird,Empidonax wrightii,Safe,Yosemite National Park,128
Amphibian,Ensatina eschscholtzii platensis,Safe,Yosemite National Park,173
Amphibian,Ensatina eschscholtzii xanthoptica,Safe,Yosemite National Park,133
Nonvascular Plant,Entodon brevisetus,Safe,Yosemite National Park,167
Nonvascular Plant,Entodon cladorrhizans,Safe,Yosemite National Park,135
Nonvascular Plant,Entodon concinnus,Safe,Yosemite National Park,132
Nonvascular Plant,Entodon macropodus,Safe,Yosemite National Park,152
Nonvascular Plant,Entodon seductrix,Safe,Yosemite National Park,165
Nonvascular Plant,Entodon sullivantii,Safe,Yosemite National Park,165
Nonvascular Plant,Ephemerum spinulosum,Safe,Yosemite National Park,152
Vascular Plant,Epifagus virginiana,Safe,Yosemite National Park,164
Vascular Plant,Epigaea repens,Safe,Yosemite National Park,160
Vascular Plant,Epilobium anagallidifolium,Safe,Yosemite National Park,134
Vascular Plant,Epilobium angustifolium ssp. circumvagum,Safe,Yosemite National Park,149
Vascular Plant,Epilobium brachycarpum,Safe,Yosemite National Park,196
Vascular Plant,Epilobium canum ssp. garrettii,Safe,Yosemite National Park,161
Vascular Plant,Epilobium canum ssp. latifolium,Safe,Yosemite National Park,162
Vascular Plant,Epilobium ciliatum,Safe,Yosemite National Park,149
Vascular Plant,Epilobium ciliatum ssp. ciliatum,Safe,Yosemite National Park,161
Vascular Plant,Epilobium ciliatum ssp. ciliatum,Safe,Yosemite National Park,111
Vascular Plant,Epilobium ciliatum ssp. glandulosum,Safe,Yosemite National Park,147
Vascular Plant,Epilobium clavatum,Safe,Yosemite National Park,130
Vascular Plant,Epilobium coloratum,Safe,Yosemite National Park,152
Vascular Plant,Epilobium densiflorum,Safe,Yosemite National Park,177
Vascular Plant,Epilobium foliosum,Safe,Yosemite National Park,130
Vascular Plant,Epilobium glaberrimum ssp. fastigiatum,Safe,Yosemite National Park,115
Vascular Plant,Epilobium glaberrimum ssp. glaberrimum,Safe,Yosemite National Park,150
Vascular Plant,Epilobium halleanum,Safe,Yosemite National Park,166
Vascular Plant,Epilobium hornemannii ssp. hornemannii,Safe,Yosemite National Park,126
Vascular Plant,Epilobium howellii,Safe,Yosemite National Park,126
Vascular Plant,Epilobium lactiflorum,Safe,Yosemite National Park,113
Vascular Plant,Epilobium latifolium,Safe,Yosemite National Park,135
Vascular Plant,Epilobium minutum,Safe,Yosemite National Park,131
Vascular Plant,Epilobium obcordatum,Safe,Yosemite National Park,163
Vascular Plant,Epilobium oreganum,Species of Concern,Yosemite National Park,121
Vascular Plant,Epilobium oregonense,Safe,Yosemite National Park,140
Vascular Plant,Epilobium saximontanum,Safe,Yosemite National Park,141
Vascular Plant,Epilobium suffruticosum,Safe,Yosemite National Park,142
Vascular Plant,Epilobium torreyi,Safe,Yosemite National Park,138
Vascular Plant,Epipactis gigantea,Safe,Yosemite National Park,137
Vascular Plant,Epipactis helleborine,Safe,Yosemite National Park,135
Vascular Plant,Epipactis helleborine,Safe,Yosemite National Park,152
Mammal,Eptesicus fuscus,Species of Concern,Yosemite National Park,130
Mammal,Eptesicus fuscus,Species of Concern,Yosemite National Park,124
Vascular Plant,Equisetum arvense,Safe,Yosemite National Park,117
Vascular Plant,Equisetum arvense,Safe,Yosemite National Park,172
Vascular Plant,Equisetum fluviatile,Safe,Yosemite National Park,122
Vascular Plant,Equisetum hyemale ssp. affine,Safe,Yosemite National Park,195
Vascular Plant,Equisetum hyemale var. affine,Safe,Yosemite National Park,184
Vascular Plant,Equisetum hyemale var. affine,Safe,Yosemite National Park,128
Vascular Plant,Equisetum laevigatum,Safe,Yosemite National Park,166
Vascular Plant,Equisetum scirpoides,Safe,Yosemite National Park,144
Vascular Plant,Equisetum variegatum,Safe,Yosemite National Park,166
Mammal,Equus caballus,Safe,Yosemite National Park,155
Vascular Plant,Eragrostis capillaris,Safe,Yosemite National Park,97
Vascular Plant,Eragrostis cilianensis,Safe,Yosemite National Park,131
Vascular Plant,Eragrostis cilianensis,Safe,Yosemite National Park,158
Vascular Plant,Eragrostis curvula,Safe,Yosemite National Park,148
Vascular Plant,Eragrostis frankii,Safe,Yosemite National Park,133
Vascular Plant,Eragrostis hirsuta,Safe,Yosemite National Park,136
Vascular Plant,Eragrostis hypnoides,Safe,Yosemite National Park,163
Vascular Plant,Eragrostis mexicana ssp. virescens,Safe,Yosemite National Park,156
Vascular Plant,Eragrostis pilosa,Safe,Yosemite National Park,169
Vascular Plant,Eragrostis pilosa var. pilosa,Safe,Yosemite National Park,176
Vascular Plant,Eragrostis spectabilis,Safe,Yosemite National Park,145
Vascular Plant,Erechtites hieracifolia,Safe,Yosemite National Park,134
Vascular Plant,Erechtites hieraciifolia,Safe,Yosemite National Park,160
Vascular Plant,Erechtites hieraciifolia var. hieraciifolia,Safe,Yosemite National Park,172
Vascular Plant,Eremocarpus setigerus,Safe,Yosemite National Park,138
Bird,Eremophila alpestris,Safe,Yosemite National Park,193
Mammal,Erethizon dorsatum,Safe,Yosemite National Park,141
Mammal,Erethizon dorsatum,Safe,Yosemite National Park,153
Vascular Plant,Eriastrum sparsiflorum,Safe,Yosemite National Park,163
Vascular Plant,Ericameria arborescens,Safe,Yosemite National Park,160
Vascular Plant,Ericameria bloomeri,Safe,Yosemite National Park,159
Vascular Plant,Ericameria cuneata var. cuneata,Safe,Yosemite National Park,166
Vascular Plant,Ericameria discoidea,Safe,Yosemite National Park,155
Vascular Plant,Ericameria discoidea var. linearis,Safe,Yosemite National Park,151
Vascular Plant,Ericameria nauseosa var. nauseosa,Safe,Yosemite National Park,117
Vascular Plant,Ericameria nauseosa var. oreophila,Safe,Yosemite National Park,128
Vascular Plant,Ericameria suffruticosa,Safe,Yosemite National Park,148
Vascular Plant,Erigenia bulbosa,Safe,Yosemite National Park,150
Vascular Plant,Erigeron,Safe,Yosemite National Park,138
Vascular Plant,Erigeron acris var. kamtschaticus,Safe,Yosemite National Park,123
Vascular Plant,Erigeron algidus,Safe,Yosemite National Park,135
Vascular Plant,Erigeron annuus,Safe,Yosemite National Park,150
Vascular Plant,Erigeron annuus,Safe,Yosemite National Park,142
Vascular Plant,Erigeron barbellulatus,Safe,Yosemite National Park,148
Vascular Plant,Erigeron breweri var. breweri,Safe,Yosemite National Park,149
Vascular Plant,Erigeron caespitosus,Safe,Yosemite National Park,141
Vascular Plant,Erigeron clokeyi,Safe,Yosemite National Park,132
